ID,GoalPos,PresPos,PresSpd,PresVolt,PresCurent,PresTemp
2.00,0.00,106.87,-150.00,238.00,21.00,43.00
2.00,0.00,105.99,-150.00,237.00,27.00,43.00
2.00,0.00,105.11,-200.00,237.00,26.00,43.00
2.00,0.00,104.67,-150.00,238.00,20.00,43.00
2.00,0.00,104.58,-50.00,238.00,21.00,43.00
2.00,0.00,104.05,-50.00,239.00,17.00,43.00
2.00,0.00,103.61,-50.00,239.00,20.00,43.00
2.00,0.00,102.82,-150.00,239.00,17.00,43.00
2.00,0.00,102.29,-200.00,239.00,21.00,43.00
2.00,0.00,101.76,-50.00,239.00,20.00,43.00
2.00,0.00,101.06,-50.00,237.00,20.00,43.00
2.00,0.00,100.36,-200.00,237.00,27.00,43.00
2.00,0.00,99.57,-100.00,238.00,26.00,43.00
2.00,0.00,98.95,-150.00,237.00,26.00,43.00
2.00,0.00,98.51,-200.00,238.00,20.00,43.00
2.00,0.00,97.98,-200.00,237.00,24.00,43.00
2.00,0.00,97.45,-150.00,238.00,23.00,43.00
2.00,0.00,96.93,-250.00,237.00,23.00,43.00
2.00,0.00,96.57,-50.00,237.00,23.00,43.00
2.00,0.00,96.05,-50.00,239.00,19.00,43.00
2.00,0.00,95.61,-150.00,237.00,19.00,43.00
2.00,0.00,94.82,-150.00,238.00,24.00,43.00
2.00,0.00,94.20,-150.00,237.00,30.00,43.00
2.00,0.00,93.23,-150.00,237.00,31.00,43.00
2.00,0.00,92.70,-50.00,237.00,29.00,43.00
2.00,0.00,92.35,0.00,238.00,25.00,43.00
2.00,0.00,91.91,-150.00,238.00,22.00,43.00
2.00,0.00,91.39,-150.00,237.00,23.00,43.00
2.00,0.00,90.59,-250.00,237.00,27.00,43.00
2.00,0.00,89.80,-200.00,237.00,31.00,43.00
2.00,0.00,89.45,0.00,237.00,32.00,43.00
2.00,0.00,88.83,0.00,237.00,28.00,43.00
2.00,0.00,88.48,0.00,238.00,28.00,43.00
2.00,0.00,87.96,-200.00,238.00,27.00,43.00
2.00,0.00,87.43,-50.00,238.00,22.00,43.00
2.00,0.00,86.64,-200.00,237.00,27.00,43.00
2.00,0.00,86.02,-200.00,237.00,28.00,43.00
2.00,0.00,85.32,-100.00,237.00,26.00,43.00
2.00,0.00,84.88,-50.00,237.00,27.00,43.00
2.00,0.00,84.26,-250.00,237.00,23.00,43.00
2.00,0.00,83.73,-200.00,237.00,30.00,43.00
2.00,0.00,83.03,-100.00,237.00,30.00,43.00
2.00,0.00,82.33,-200.00,237.00,29.00,43.00
2.00,0.00,81.80,-200.00,237.00,32.00,43.00
2.00,0.00,81.71,-50.00,237.00,33.00,44.00
2.00,0.00,81.71,0.00,237.00,33.00,43.00
2.00,0.00,81.71,0.00,237.00,33.00,43.00
2.00,0.00,81.71,0.00,237.00,33.00,44.00
2.00,0.00,81.71,0.00,237.00,33.00,43.00
2.00,0.00,81.71,0.00,237.00,34.00,43.00
2.00,0.00,81.71,0.00,237.00,33.00,44.00
2.00,0.00,81.71,0.00,237.00,33.00,44.00
2.00,0.00,81.71,0.00,237.00,34.00,44.00
2.00,0.00,81.71,0.00,237.00,33.00,44.00
2.00,0.00,81.71,0.00,237.00,33.00,44.00
2.00,0.00,81.71,0.00,237.00,33.00,44.00
2.00,0.00,81.71,0.00,237.00,42.00,44.00
2.00,0.00,81.71,0.00,236.00,55.00,44.00
2.00,0.00,81.71,0.00,235.00,72.00,44.00
2.00,0.00,81.71,0.00,235.00,89.00,44.00
2.00,0.00,81.71,0.00,235.00,108.00,44.00
2.00,0.00,81.71,0.00,234.00,132.00,44.00
2.00,0.00,81.80,50.00,233.00,150.00,44.00
2.00,0.00,81.80,0.00,233.00,178.00,44.00
2.00,0.00,81.80,0.00,232.00,204.00,44.00
2.00,0.00,81.80,0.00,231.00,231.00,44.00
2.00,0.00,81.89,0.00,230.00,5.00,44.00
2.00,0.00,81.89,0.00,229.00,35.00,44.00
2.00,0.00,81.89,0.00,228.00,67.00,44.00
2.00,0.00,81.89,0.00,227.00,98.00,44.00
2.00,0.00,81.89,0.00,227.00,96.00,44.00
2.00,0.00,81.89,0.00,227.00,1.00,44.00
2.00,0.00,84.17,400.00,228.00,68.00,44.00
2.00,0.00,84.35,0.00,233.00,205.00,44.00
2.00,0.00,87.08,50.00,234.00,131.00,44.00
2.00,0.00,89.36,350.00,235.00,91.00,44.00
2.00,0.00,90.59,250.00,235.00,103.00,44.00
2.00,0.00,90.68,0.00,234.00,126.00,44.00
2.00,0.00,90.68,0.00,234.00,153.00,44.00
2.00,0.00,90.59,0.00,233.00,178.00,44.00
2.00,0.00,90.59,0.00,234.00,147.00,44.00
2.00,0.00,91.56,0.00,233.00,177.00,44.00
2.00,0.00,92.53,150.00,233.00,165.00,44.00
2.00,0.00,92.62,0.00,233.00,185.00,44.00
2.00,0.00,92.62,0.00,232.00,211.00,44.00
2.00,0.00,92.62,0.00,230.00,243.00,44.00
2.00,0.00,92.62,0.00,233.00,177.00,44.00
2.00,0.00,94.11,150.00,231.00,129.00,44.00
2.00,0.00,96.13,250.00,234.00,112.00,44.00
2.00,0.00,97.54,400.00,234.00,120.00,44.00
2.00,0.00,97.54,0.00,234.00,144.00,44.00
2.00,0.00,97.54,0.00,233.00,167.00,44.00
2.00,0.00,97.54,0.00,232.00,192.00,44.00
2.00,0.00,97.54,0.00,232.00,186.00,44.00
2.00,0.00,99.48,700.00,234.00,146.00,44.00
2.00,0.00,100.80,500.00,235.00,115.00,44.00
2.00,0.00,100.97,0.00,234.00,139.00,44.00
2.00,0.00,100.97,0.00,233.00,162.00,44.00
2.00,0.00,100.97,0.00,232.00,190.00,44.00
2.00,0.00,100.97,0.00,231.00,216.00,44.00
2.00,0.00,102.56,750.00,233.00,161.00,44.00
2.00,0.00,102.82,50.00,235.00,110.00,44.00
2.00,0.00,104.67,200.00,234.00,125.00,44.00
2.00,0.00,104.67,0.00,234.00,95.00,44.00
2.00,0.00,105.63,0.00,234.00,131.00,44.00
2.00,0.00,105.72,0.00,233.00,116.00,44.00
2.00,0.00,107.04,550.00,235.00,117.00,44.00
2.00,0.00,108.10,350.00,235.00,101.00,44.00
2.00,0.00,108.10,0.00,236.00,88.00,44.00
2.00,0.00,108.89,50.00,235.00,113.00,44.00
2.00,0.00,108.89,0.00,234.00,129.00,44.00
2.00,0.00,108.98,0.00,234.00,121.00,44.00
2.00,0.00,109.94,400.00,234.00,135.00,44.00
2.00,0.00,110.47,50.00,235.00,95.00,44.00
2.00,0.00,111.88,200.00,235.00,88.00,44.00
2.00,0.00,112.93,300.00,236.00,86.00,44.00
2.00,0.00,113.37,100.00,236.00,76.00,44.00
2.00,0.00,113.90,0.00,235.00,73.00,44.00
2.00,0.00,114.78,400.00,236.00,64.00,44.00
2.00,0.00,115.31,200.00,236.00,64.00,44.00
2.00,0.00,115.31,0.00,236.00,64.00,44.00
2.00,0.00,115.31,0.00,236.00,64.00,44.00
2.00,0.00,115.31,0.00,236.00,64.00,44.00
2.00,0.00,115.31,0.00,236.00,64.00,44.00
2.00,0.00,115.31,0.00,236.00,64.00,44.00
2.00,0.00,115.31,0.00,236.00,64.00,44.00
2.00,0.00,115.31,0.00,236.00,64.00,44.00
2.00,0.00,115.31,0.00,236.00,64.00,44.00
2.00,0.00,115.31,0.00,236.00,64.00,44.00
2.00,0.00,115.31,0.00,236.00,64.00,44.00
2.00,0.00,115.31,0.00,236.00,64.00,44.00
2.00,0.00,115.31,0.00,236.00,64.00,44.00
2.00,0.00,115.31,0.00,236.00,64.00,44.00
2.00,0.00,115.31,0.00,236.00,64.00,44.00
2.00,0.00,115.31,0.00,236.00,64.00,44.00
2.00,0.00,115.31,0.00,236.00,64.00,44.00
2.00,0.00,115.31,0.00,236.00,64.00,44.00
2.00,0.00,115.31,0.00,236.00,64.00,44.00
2.00,0.00,115.31,0.00,236.00,64.00,44.00
2.00,0.00,115.31,0.00,236.00,64.00,44.00
2.00,0.00,115.31,0.00,236.00,64.00,44.00
2.00,0.00,115.31,0.00,236.00,64.00,44.00
2.00,0.00,115.31,0.00,236.00,64.00,44.00
2.00,0.00,115.31,0.00,236.00,64.00,44.00
2.00,0.00,115.31,0.00,236.00,64.00,44.00
2.00,0.00,115.31,0.00,236.00,64.00,44.00
2.00,0.00,115.31,0.00,237.00,51.00,44.00
2.00,0.00,115.31,0.00,237.00,39.00,44.00
2.00,0.00,115.31,0.00,237.00,27.00,44.00
2.00,0.00,115.31,0.00,238.00,19.00,44.00
2.00,0.00,115.31,0.00,239.00,14.00,44.00
2.00,0.00,114.87,-100.00,239.00,14.00,44.00
2.00,0.00,114.25,-150.00,239.00,15.00,44.00
2.00,0.00,113.64,-150.00,239.00,16.00,44.00
2.00,0.00,113.20,-50.00,239.00,16.00,44.00
2.00,0.00,112.67,-150.00,239.00,18.00,44.00
2.00,0.00,111.97,-100.00,239.00,13.00,44.00
2.00,0.00,111.35,-100.00,239.00,16.00,44.00
2.00,0.00,110.82,-100.00,239.00,12.00,44.00
2.00,0.00,110.47,-200.00,239.00,15.00,44.00
2.00,0.00,109.86,-100.00,239.00,17.00,44.00
2.00,0.00,108.98,-100.00,240.00,18.00,44.00
2.00,0.00,108.36,-150.00,239.00,20.00,44.00
2.00,0.00,107.92,-100.00,239.00,19.00,44.00
2.00,0.00,107.39,-50.00,238.00,18.00,45.00
2.00,0.00,106.60,-200.00,237.00,23.00,45.00
2.00,0.00,105.99,-150.00,238.00,27.00,45.00
2.00,0.00,105.28,-100.00,238.00,21.00,45.00
2.00,0.00,104.93,0.00,238.00,20.00,45.00
2.00,0.00,104.58,-50.00,240.00,21.00,45.00
2.00,0.00,103.96,-50.00,238.00,17.00,45.00
2.00,0.00,103.52,0.00,238.00,18.00,45.00
2.00,0.00,102.82,-150.00,239.00,17.00,45.00
2.00,0.00,102.29,-150.00,238.00,21.00,45.00
2.00,0.00,101.68,-50.00,238.00,23.00,45.00
2.00,0.00,100.88,-150.00,238.00,28.00,45.00
2.00,0.00,100.27,0.00,238.00,24.00,45.00
2.00,0.00,99.57,-50.00,237.00,24.00,45.00
2.00,0.00,99.04,-100.00,238.00,22.00,45.00
2.00,0.00,98.51,-100.00,237.00,24.00,45.00
2.00,0.00,97.81,-150.00,237.00,28.00,45.00
2.00,0.00,97.45,-50.00,237.00,26.00,45.00
2.00,0.00,96.75,-50.00,238.00,23.00,45.00
2.00,0.00,96.49,-50.00,237.00,21.00,45.00
2.00,0.00,96.05,0.00,237.00,21.00,45.00
2.00,0.00,95.52,-50.00,237.00,22.00,45.00
2.00,0.00,94.64,-150.00,238.00,29.00,45.00
2.00,0.00,94.02,-50.00,237.00,28.00,45.00
2.00,0.00,93.23,-200.00,237.00,29.00,45.00
2.00,0.00,92.79,0.00,237.00,29.00,45.00
2.00,0.00,92.35,0.00,237.00,29.00,45.00
2.00,0.00,91.83,0.00,237.00,27.00,45.00
2.00,0.00,91.39,0.00,237.00,32.00,45.00
2.00,0.00,90.33,-150.00,237.00,33.00,45.00
2.00,0.00,89.80,-200.00,237.00,30.00,45.00
2.00,0.00,89.36,0.00,237.00,31.00,45.00
2.00,0.00,88.75,-100.00,237.00,28.00,45.00
2.00,0.00,88.48,0.00,237.00,29.00,45.00
2.00,0.00,87.96,0.00,237.00,26.00,45.00
2.00,0.00,87.25,0.00,238.00,27.00,45.00
2.00,0.00,86.64,-150.00,238.00,30.00,45.00
2.00,0.00,85.93,-100.00,237.00,31.00,45.00
2.00,0.00,85.23,-200.00,237.00,28.00,45.00
2.00,0.00,84.79,-200.00,237.00,30.00,45.00
2.00,0.00,84.26,-150.00,238.00,25.00,45.00
2.00,0.00,83.65,-150.00,237.00,29.00,45.00
2.00,0.00,82.94,0.00,237.00,31.00,45.00
2.00,0.00,82.33,-200.00,237.00,36.00,45.00
2.00,0.00,81.80,-150.00,237.00,34.00,45.00
2.00,0.00,81.45,-100.00,237.00,38.00,45.00
2.00,0.00,81.45,0.00,237.00,38.00,45.00
2.00,0.00,81.45,0.00,237.00,38.00,45.00
2.00,0.00,81.45,0.00,237.00,38.00,45.00
2.00,0.00,81.45,0.00,237.00,38.00,45.00
2.00,0.00,81.45,0.00,237.00,38.00,45.00
2.00,0.00,81.45,0.00,237.00,38.00,45.00
2.00,0.00,81.45,0.00,237.00,38.00,45.00
2.00,0.00,81.45,0.00,237.00,38.00,45.00
2.00,0.00,81.45,0.00,237.00,38.00,46.00
2.00,0.00,81.45,0.00,237.00,38.00,45.00
2.00,0.00,81.45,0.00,237.00,38.00,45.00
2.00,0.00,81.45,0.00,237.00,48.00,45.00
2.00,0.00,81.45,0.00,236.00,61.00,45.00
2.00,0.00,81.45,0.00,235.00,79.00,45.00
2.00,0.00,81.45,0.00,235.00,96.00,45.00
2.00,0.00,81.45,0.00,235.00,119.00,45.00
2.00,0.00,81.45,0.00,234.00,140.00,45.00
2.00,0.00,81.45,0.00,233.00,162.00,45.00
2.00,0.00,81.45,0.00,232.00,191.00,45.00
2.00,0.00,81.45,0.00,232.00,218.00,45.00
2.00,0.00,81.45,0.00,231.00,245.00,45.00
2.00,0.00,81.45,0.00,230.00,19.00,45.00
2.00,0.00,81.53,0.00,229.00,50.00,45.00
2.00,0.00,81.53,0.00,228.00,82.00,45.00
2.00,0.00,81.53,0.00,227.00,90.00,45.00
2.00,0.00,81.53,0.00,227.00,88.00,45.00
2.00,0.00,81.53,0.00,227.00,86.00,45.00
2.00,0.00,81.53,0.00,227.00,85.00,45.00
2.00,0.00,81.53,0.00,228.00,83.00,45.00
2.00,0.00,81.53,0.00,228.00,81.00,45.00
2.00,0.00,81.53,0.00,228.00,80.00,45.00
2.00,0.00,81.53,0.00,228.00,78.00,45.00
2.00,0.00,81.53,0.00,228.00,77.00,45.00
2.00,0.00,81.53,0.00,228.00,75.00,45.00
2.00,0.00,81.53,0.00,228.00,74.00,45.00
2.00,0.00,81.53,0.00,228.00,73.00,45.00
2.00,0.00,81.53,0.00,228.00,71.00,45.00
2.00,0.00,81.53,0.00,228.00,70.00,45.00
2.00,0.00,81.53,0.00,228.00,69.00,45.00
2.00,0.00,81.53,0.00,228.00,67.00,45.00
2.00,0.00,81.53,0.00,228.00,66.00,45.00
2.00,0.00,81.53,0.00,228.00,65.00,45.00
2.00,0.00,81.53,0.00,228.00,64.00,45.00
2.00,0.00,81.53,0.00,228.00,63.00,45.00
2.00,0.00,81.53,0.00,228.00,62.00,45.00
2.00,0.00,81.53,0.00,228.00,61.00,45.00
2.00,0.00,81.53,0.00,228.00,60.00,45.00
2.00,0.00,81.53,0.00,228.00,59.00,45.00
2.00,0.00,81.53,0.00,228.00,58.00,45.00
2.00,0.00,81.53,0.00,228.00,57.00,45.00
2.00,0.00,81.53,0.00,229.00,56.00,45.00
2.00,0.00,81.53,0.00,228.00,55.00,45.00
2.00,0.00,80.57,-350.00,239.00,15.00,45.00
