ID,GoalPos,PresPos,PresSpd,PresVolt,PresCurent,PresTemp
2.00,0.00,88.66,750.00,235.00,74.00,30.00
2.00,0.00,92.18,550.00,235.00,73.00,30.00
2.00,0.00,95.34,500.00,235.00,77.00,30.00
2.00,0.00,97.72,450.00,235.00,96.00,30.00
2.00,0.00,100.18,450.00,234.00,99.00,30.00
2.00,0.00,103.00,600.00,235.00,73.00,30.00
2.00,0.00,105.72,400.00,236.00,35.00,30.00
2.00,0.00,107.13,200.00,237.00,30.00,30.00
2.00,0.00,107.13,0.00,237.00,30.00,30.00
2.00,0.00,107.13,0.00,237.00,32.00,30.00
2.00,0.00,107.04,0.00,237.00,29.00,30.00
2.00,0.00,107.13,0.00,237.00,30.00,30.00
2.00,0.00,107.13,0.00,237.00,30.00,30.00
2.00,0.00,107.04,0.00,236.00,32.00,30.00
2.00,0.00,107.04,0.00,237.00,32.00,30.00
2.00,0.00,107.04,0.00,237.00,30.00,30.00
2.00,0.00,107.13,0.00,237.00,30.00,30.00
2.00,0.00,107.13,0.00,237.00,31.00,30.00
2.00,0.00,107.04,0.00,237.00,32.00,30.00
2.00,0.00,107.04,0.00,237.00,29.00,30.00
2.00,0.00,107.13,0.00,237.00,30.00,30.00
2.00,0.00,107.13,0.00,237.00,32.00,30.00
2.00,0.00,107.04,0.00,237.00,32.00,30.00
2.00,0.00,107.04,0.00,237.00,31.00,30.00
2.00,0.00,107.04,0.00,237.00,32.00,30.00
2.00,0.00,107.04,0.00,237.00,32.00,30.00
2.00,0.00,107.04,0.00,237.00,31.00,30.00
2.00,0.00,107.04,0.00,237.00,31.00,30.00
2.00,0.00,107.13,50.00,237.00,29.00,30.00
2.00,0.00,107.13,0.00,237.00,29.00,30.00
2.00,0.00,107.13,0.00,237.00,29.00,30.00
2.00,0.00,107.13,0.00,237.00,29.00,30.00
2.00,0.00,107.13,0.00,237.00,29.00,30.00
2.00,0.00,107.13,0.00,239.00,8.00,30.00
2.00,0.00,105.72,-350.00,239.00,4.00,30.00
2.00,0.00,103.26,-450.00,239.00,4.00,30.00
2.00,0.00,100.18,-550.00,239.00,6.00,30.00
2.00,0.00,97.10,-550.00,239.00,4.00,30.00
2.00,0.00,94.38,-500.00,239.00,9.00,30.00
2.00,0.00,91.30,-550.00,239.00,16.00,30.00
2.00,0.00,88.04,-550.00,239.00,18.00,30.00
2.00,0.00,84.96,-600.00,239.00,23.00,30.00
2.00,0.00,82.15,-500.00,239.00,20.00,30.00
2.00,0.00,79.69,-400.00,239.00,16.00,31.00
2.00,0.00,77.75,-350.00,238.00,20.00,30.00
2.00,0.00,77.66,0.00,239.00,20.00,30.00
2.00,0.00,77.66,0.00,239.00,20.00,30.00
2.00,0.00,77.66,0.00,237.00,21.00,30.00
2.00,0.00,77.49,-50.00,237.00,24.00,30.00
2.00,0.00,77.40,0.00,237.00,24.00,30.00
2.00,0.00,77.40,0.00,237.00,24.00,30.00
2.00,0.00,77.40,0.00,237.00,24.00,31.00
2.00,0.00,77.40,0.00,237.00,24.00,30.00
2.00,0.00,77.40,0.00,237.00,24.00,30.00
2.00,0.00,77.40,0.00,237.00,24.00,31.00
2.00,0.00,77.40,0.00,237.00,24.00,31.00
2.00,0.00,77.40,0.00,237.00,24.00,31.00
2.00,0.00,77.40,0.00,237.00,24.00,31.00
2.00,0.00,77.40,0.00,237.00,24.00,31.00
2.00,0.00,77.40,0.00,237.00,24.00,31.00
2.00,0.00,77.40,0.00,237.00,24.00,31.00
2.00,0.00,77.40,0.00,237.00,24.00,31.00
2.00,0.00,77.40,0.00,237.00,24.00,31.00
2.00,0.00,77.40,0.00,237.00,24.00,31.00
2.00,0.00,77.40,0.00,237.00,24.00,31.00
2.00,0.00,77.40,0.00,237.00,24.00,31.00
2.00,0.00,77.40,0.00,237.00,24.00,31.00
2.00,0.00,77.40,0.00,237.00,24.00,31.00
2.00,0.00,77.40,0.00,237.00,24.00,31.00
2.00,0.00,77.40,0.00,236.00,75.00,31.00
2.00,0.00,77.49,0.00,233.00,158.00,31.00
2.00,0.00,78.90,600.00,231.00,14.00,31.00
2.00,0.00,80.83,100.00,231.00,214.00,31.00
2.00,0.00,83.73,600.00,232.00,165.00,31.00
2.00,0.00,87.60,650.00,234.00,87.00,31.00
2.00,0.00,91.83,750.00,236.00,66.00,31.00
2.00,0.00,95.34,600.00,236.00,60.00,31.00
2.00,0.00,97.98,500.00,235.00,86.00,31.00
2.00,0.00,100.18,400.00,235.00,114.00,31.00
2.00,0.00,102.64,550.00,236.00,85.00,31.00
2.00,0.00,105.63,550.00,237.00,33.00,31.00
2.00,0.00,107.13,250.00,237.00,27.00,31.00
2.00,0.00,107.22,0.00,237.00,30.00,31.00
2.00,0.00,107.04,-50.00,237.00,31.00,31.00
2.00,0.00,107.04,0.00,237.00,31.00,31.00
2.00,0.00,107.04,0.00,237.00,28.00,31.00
2.00,0.00,107.13,0.00,237.00,29.00,31.00
2.00,0.00,107.04,-50.00,237.00,31.00,31.00
2.00,0.00,107.04,0.00,237.00,31.00,31.00
2.00,0.00,107.04,0.00,237.00,30.00,31.00
2.00,0.00,107.04,0.00,237.00,30.00,31.00
2.00,0.00,107.04,0.00,237.00,31.00,31.00
2.00,0.00,107.04,0.00,237.00,30.00,31.00
2.00,0.00,107.04,0.00,237.00,31.00,31.00
2.00,0.00,107.04,0.00,237.00,30.00,31.00
2.00,0.00,107.04,0.00,237.00,30.00,31.00
2.00,0.00,107.04,0.00,237.00,31.00,31.00
2.00,0.00,107.04,0.00,237.00,31.00,31.00
2.00,0.00,107.04,0.00,237.00,30.00,31.00
2.00,0.00,107.04,0.00,237.00,30.00,31.00
2.00,0.00,107.04,0.00,237.00,30.00,31.00
2.00,0.00,107.04,0.00,237.00,30.00,31.00
2.00,0.00,107.04,0.00,237.00,30.00,31.00
2.00,0.00,107.04,0.00,237.00,30.00,31.00
2.00,0.00,107.04,0.00,237.00,30.00,31.00
2.00,0.00,107.04,0.00,237.00,30.00,31.00
2.00,0.00,107.04,0.00,237.00,30.00,31.00
2.00,0.00,107.04,0.00,239.00,8.00,31.00
2.00,0.00,105.72,-400.00,239.00,4.00,31.00
2.00,0.00,103.17,-450.00,239.00,4.00,31.00
2.00,0.00,100.09,-550.00,239.00,7.00,31.00
2.00,0.00,97.10,-550.00,239.00,5.00,31.00
2.00,0.00,94.29,-550.00,239.00,12.00,31.00
2.00,0.00,91.12,-600.00,239.00,19.00,31.00
2.00,0.00,87.87,-550.00,238.00,20.00,31.00
2.00,0.00,84.79,-550.00,239.00,23.00,31.00
2.00,0.00,82.06,-550.00,238.00,17.00,31.00
2.00,0.00,79.69,-450.00,238.00,16.00,31.00
2.00,0.00,77.75,-450.00,239.00,21.00,31.00
2.00,0.00,77.58,-50.00,241.00,20.00,31.00
2.00,0.00,77.58,0.00,242.00,21.00,31.00
2.00,0.00,77.58,0.00,241.00,25.00,31.00
2.00,0.00,77.31,-50.00,237.00,25.00,31.00
2.00,0.00,77.31,0.00,237.00,25.00,31.00
2.00,0.00,77.31,0.00,237.00,25.00,31.00
2.00,0.00,77.31,0.00,237.00,25.00,31.00
2.00,0.00,77.31,0.00,237.00,25.00,31.00
2.00,0.00,77.31,0.00,237.00,25.00,31.00
2.00,0.00,77.31,0.00,237.00,25.00,31.00
2.00,0.00,77.31,0.00,237.00,25.00,31.00
2.00,0.00,77.31,0.00,237.00,25.00,31.00
2.00,0.00,77.31,0.00,237.00,25.00,32.00
2.00,0.00,77.31,0.00,237.00,25.00,32.00
2.00,0.00,77.31,0.00,237.00,25.00,32.00
2.00,0.00,77.31,0.00,237.00,25.00,32.00
2.00,0.00,77.31,0.00,237.00,25.00,32.00
2.00,0.00,77.31,0.00,237.00,25.00,32.00
2.00,0.00,77.31,0.00,237.00,25.00,32.00
2.00,0.00,77.31,0.00,237.00,25.00,32.00
2.00,0.00,77.31,0.00,237.00,25.00,32.00
2.00,0.00,77.31,0.00,237.00,25.00,32.00
2.00,0.00,77.31,0.00,237.00,25.00,32.00
2.00,0.00,77.31,0.00,236.00,78.00,32.00
2.00,0.00,77.31,0.00,233.00,122.00,32.00
2.00,0.00,78.63,350.00,232.00,190.00,32.00
2.00,0.00,81.01,500.00,231.00,201.00,32.00
2.00,0.00,83.82,600.00,233.00,156.00,32.00
2.00,0.00,87.60,700.00,234.00,87.00,32.00
2.00,0.00,91.74,700.00,236.00,69.00,32.00
2.00,0.00,95.08,600.00,236.00,68.00,32.00
2.00,0.00,97.81,450.00,235.00,95.00,32.00
2.00,0.00,100.00,400.00,235.00,108.00,32.00
2.00,0.00,102.64,550.00,235.00,86.00,32.00
2.00,0.00,105.55,500.00,237.00,37.00,32.00
2.00,0.00,107.04,300.00,237.00,28.00,32.00
2.00,0.00,107.13,0.00,237.00,28.00,32.00
2.00,0.00,107.04,-50.00,237.00,30.00,32.00
2.00,0.00,107.04,0.00,237.00,30.00,32.00
2.00,0.00,107.04,0.00,236.00,30.00,32.00
2.00,0.00,107.04,0.00,237.00,30.00,32.00
2.00,0.00,107.04,0.00,237.00,30.00,32.00
2.00,0.00,107.04,0.00,237.00,30.00,32.00
2.00,0.00,107.04,0.00,237.00,30.00,32.00
2.00,0.00,107.04,0.00,237.00,30.00,32.00
2.00,0.00,107.04,0.00,237.00,30.00,32.00
2.00,0.00,107.04,0.00,237.00,30.00,32.00
2.00,0.00,107.04,0.00,237.00,30.00,32.00
2.00,0.00,107.04,0.00,237.00,30.00,32.00
2.00,0.00,107.04,0.00,237.00,30.00,32.00
2.00,0.00,107.04,0.00,237.00,30.00,32.00
2.00,0.00,107.04,0.00,237.00,30.00,32.00
2.00,0.00,107.04,0.00,237.00,30.00,32.00
2.00,0.00,107.04,0.00,237.00,30.00,32.00
2.00,0.00,107.04,0.00,237.00,30.00,32.00
2.00,0.00,107.04,0.00,237.00,30.00,32.00
2.00,0.00,107.04,0.00,237.00,30.00,32.00
2.00,0.00,107.04,0.00,237.00,30.00,32.00
2.00,0.00,107.04,0.00,237.00,30.00,32.00
2.00,0.00,107.04,0.00,237.00,30.00,32.00
2.00,0.00,107.04,0.00,237.00,30.00,32.00
2.00,0.00,107.04,0.00,238.00,7.00,32.00
2.00,0.00,105.63,-400.00,239.00,5.00,32.00
2.00,0.00,103.17,-450.00,239.00,5.00,32.00
2.00,0.00,100.00,-550.00,239.00,7.00,32.00
2.00,0.00,97.01,-550.00,239.00,6.00,32.00
2.00,0.00,94.20,-500.00,238.00,12.00,32.00
2.00,0.00,91.03,-600.00,239.00,15.00,32.00
2.00,0.00,87.87,-550.00,239.00,20.00,32.00
2.00,0.00,84.79,-600.00,239.00,22.00,32.00
2.00,0.00,82.06,-550.00,239.00,19.00,32.00
2.00,0.00,79.60,-450.00,239.00,17.00,32.00
2.00,0.00,77.66,-350.00,239.00,21.00,32.00
2.00,0.00,77.58,-50.00,242.00,20.00,32.00
2.00,0.00,77.58,0.00,242.00,20.00,32.00
2.00,0.00,77.58,0.00,241.00,22.00,32.00
2.00,0.00,77.40,0.00,237.00,23.00,32.00
2.00,0.00,77.40,0.00,237.00,23.00,32.00
2.00,0.00,77.40,0.00,237.00,23.00,32.00
2.00,0.00,77.40,0.00,237.00,23.00,32.00
2.00,0.00,77.40,0.00,237.00,23.00,32.00
2.00,0.00,77.40,0.00,237.00,23.00,32.00
2.00,0.00,77.40,0.00,237.00,23.00,32.00
2.00,0.00,77.40,0.00,237.00,23.00,32.00
2.00,0.00,77.40,0.00,237.00,23.00,32.00
2.00,0.00,77.40,0.00,237.00,23.00,32.00
2.00,0.00,77.40,0.00,237.00,23.00,32.00
2.00,0.00,77.40,0.00,237.00,23.00,32.00
2.00,0.00,77.40,0.00,237.00,23.00,32.00
2.00,0.00,77.40,0.00,237.00,23.00,32.00
2.00,0.00,77.40,0.00,237.00,23.00,32.00
2.00,0.00,77.40,0.00,237.00,23.00,32.00
2.00,0.00,77.40,0.00,237.00,23.00,32.00
2.00,0.00,77.40,0.00,237.00,23.00,32.00
2.00,0.00,77.40,0.00,237.00,23.00,32.00
2.00,0.00,77.40,0.00,237.00,23.00,32.00
2.00,0.00,77.40,0.00,236.00,72.00,32.00
2.00,0.00,77.49,50.00,233.00,168.00,32.00
2.00,0.00,78.90,550.00,231.00,223.00,32.00
2.00,0.00,80.74,600.00,231.00,216.00,32.00
2.00,0.00,83.56,600.00,233.00,162.00,32.00
2.00,0.00,87.25,700.00,234.00,100.00,32.00
2.00,0.00,91.56,750.00,235.00,77.00,32.00
2.00,0.00,95.08,600.00,236.00,64.00,32.00
2.00,0.00,97.89,500.00,235.00,88.00,32.00
2.00,0.00,100.00,400.00,235.00,110.00,32.00
2.00,0.00,102.56,550.00,235.00,92.00,32.00
2.00,0.00,105.37,500.00,237.00,37.00,32.00
2.00,0.00,106.95,300.00,237.00,28.00,32.00
2.00,0.00,107.13,0.00,237.00,28.00,32.00
2.00,0.00,107.04,0.00,237.00,29.00,32.00
2.00,0.00,107.04,0.00,237.00,30.00,32.00
2.00,0.00,107.04,0.00,237.00,29.00,32.00
2.00,0.00,107.04,0.00,237.00,30.00,32.00
2.00,0.00,107.04,0.00,237.00,29.00,32.00
2.00,0.00,107.04,0.00,237.00,30.00,32.00
2.00,0.00,107.04,0.00,237.00,30.00,32.00
2.00,0.00,107.04,0.00,237.00,29.00,33.00
2.00,0.00,107.04,0.00,237.00,29.00,33.00
2.00,0.00,107.04,0.00,237.00,30.00,33.00
2.00,0.00,107.04,0.00,237.00,30.00,33.00
2.00,0.00,107.04,0.00,237.00,29.00,33.00
2.00,0.00,107.04,0.00,237.00,30.00,33.00
2.00,0.00,107.04,0.00,237.00,29.00,33.00
2.00,0.00,107.04,0.00,237.00,29.00,33.00
2.00,0.00,107.04,0.00,237.00,30.00,33.00
2.00,0.00,107.04,0.00,237.00,29.00,33.00
2.00,0.00,107.04,0.00,237.00,30.00,33.00
2.00,0.00,107.04,0.00,237.00,29.00,33.00
2.00,0.00,107.04,0.00,237.00,29.00,33.00
2.00,0.00,107.04,0.00,237.00,30.00,33.00
2.00,0.00,107.04,0.00,237.00,30.00,33.00
2.00,0.00,107.04,0.00,237.00,29.00,33.00
2.00,0.00,107.04,0.00,237.00,29.00,33.00
2.00,0.00,107.04,0.00,239.00,7.00,33.00
2.00,0.00,105.63,-400.00,239.00,4.00,33.00
2.00,0.00,103.17,-400.00,239.00,6.00,33.00
2.00,0.00,100.00,-600.00,239.00,8.00,33.00
2.00,0.00,96.93,-550.00,239.00,6.00,33.00
2.00,0.00,94.20,-550.00,239.00,13.00,33.00
2.00,0.00,91.03,-550.00,239.00,20.00,33.00
2.00,0.00,87.78,-550.00,238.00,21.00,33.00
2.00,0.00,84.79,-600.00,239.00,23.00,33.00
2.00,0.00,81.97,-500.00,239.00,22.00,33.00
2.00,0.00,79.60,-450.00,238.00,18.00,33.00
2.00,0.00,77.58,-350.00,241.00,22.00,33.00
2.00,0.00,77.49,-50.00,238.00,21.00,33.00
2.00,0.00,77.49,0.00,237.00,21.00,33.00
2.00,0.00,77.49,0.00,237.00,21.00,33.00
2.00,0.00,77.49,0.00,237.00,21.00,33.00
2.00,0.00,77.49,0.00,237.00,21.00,33.00
2.00,0.00,77.49,0.00,238.00,21.00,33.00
2.00,0.00,77.49,0.00,237.00,21.00,33.00
2.00,0.00,77.49,0.00,237.00,21.00,33.00
2.00,0.00,77.49,0.00,237.00,21.00,33.00
2.00,0.00,77.49,0.00,237.00,21.00,33.00
2.00,0.00,77.49,0.00,237.00,21.00,33.00
2.00,0.00,77.49,0.00,237.00,21.00,33.00
2.00,0.00,77.49,0.00,237.00,21.00,33.00
2.00,0.00,77.49,0.00,238.00,21.00,33.00
2.00,0.00,77.49,0.00,237.00,21.00,33.00
2.00,0.00,77.49,0.00,237.00,21.00,33.00
2.00,0.00,77.49,0.00,237.00,21.00,33.00
2.00,0.00,77.49,0.00,237.00,21.00,33.00
2.00,0.00,77.49,0.00,237.00,21.00,33.00
2.00,0.00,77.49,0.00,237.00,21.00,33.00
2.00,0.00,77.49,0.00,237.00,21.00,33.00
2.00,0.00,77.49,0.00,237.00,21.00,33.00
2.00,0.00,77.49,0.00,237.00,21.00,33.00
2.00,0.00,77.49,0.00,237.00,70.00,33.00
2.00,0.00,77.49,0.00,233.00,176.00,33.00
2.00,0.00,78.81,600.00,231.00,238.00,33.00
2.00,0.00,80.74,600.00,231.00,218.00,33.00
2.00,0.00,83.56,600.00,232.00,171.00,33.00
2.00,0.00,87.16,700.00,234.00,112.00,33.00
2.00,0.00,91.47,750.00,235.00,75.00,33.00
2.00,0.00,95.08,600.00,236.00,65.00,33.00
2.00,0.00,97.89,500.00,235.00,89.00,33.00
2.00,0.00,100.09,350.00,235.00,112.00,33.00
2.00,0.00,102.56,550.00,235.00,93.00,33.00
2.00,0.00,105.28,500.00,237.00,41.00,33.00
2.00,0.00,106.95,300.00,237.00,28.00,33.00
2.00,0.00,107.13,0.00,237.00,28.00,33.00
2.00,0.00,107.04,0.00,237.00,29.00,33.00
2.00,0.00,107.04,0.00,237.00,29.00,33.00
2.00,0.00,107.04,0.00,237.00,29.00,33.00
2.00,0.00,107.04,0.00,237.00,29.00,33.00
2.00,0.00,107.04,0.00,237.00,29.00,33.00
2.00,0.00,107.04,0.00,237.00,29.00,33.00
2.00,0.00,107.04,0.00,236.00,29.00,33.00
2.00,0.00,107.04,0.00,237.00,29.00,33.00
2.00,0.00,107.04,0.00,237.00,29.00,33.00
2.00,0.00,107.04,0.00,237.00,29.00,33.00
2.00,0.00,107.04,0.00,236.00,29.00,33.00
2.00,0.00,107.04,0.00,237.00,29.00,33.00
2.00,0.00,107.04,0.00,237.00,29.00,33.00
2.00,0.00,107.04,0.00,237.00,29.00,33.00
2.00,0.00,107.04,0.00,237.00,29.00,33.00
2.00,0.00,107.04,0.00,237.00,29.00,33.00
2.00,0.00,107.04,0.00,237.00,29.00,33.00
2.00,0.00,107.04,0.00,237.00,29.00,33.00
2.00,0.00,107.04,0.00,237.00,29.00,33.00
2.00,0.00,107.04,0.00,237.00,29.00,33.00
2.00,0.00,107.04,0.00,237.00,29.00,33.00
2.00,0.00,107.04,0.00,237.00,29.00,33.00
2.00,0.00,107.04,0.00,237.00,29.00,33.00
2.00,0.00,107.04,0.00,237.00,29.00,33.00
